ลำดับ,ร้าน,วันที่,รหัสสินค้า,บาร์โค้ด,ชื่อสินค้า,รหัสหมวดหมู่,หมวดหมู่,ยอดยกมา,รับเข้า,ขายออก,รับแปร,เบิกแปร,ปรับเพิ่ม,ปรับลด,รับผลิต,เบิกผลิต,สินค้าคงเหลือ,หน่วย,@หน่วย,มูลค่าคงเหลือ,รหัสเหตุผล,เหตุผล
92,CP Fresh Shop ດອນໜູນ,01/06/2025,2255121203,9921203,ຊິ້ນສະໂພກໝູ (ຊິ້ນຂາຫລັງ),003,ຊີ້ນສົດ,19.64,0.0,10.992,0,0,0.0,0.0,0,0,8.646,ກິໂລກຣາມ,86000,743556.0,-,-
93,CP Fresh Shop ດອນໜູນ,01/06/2025,2255121618,8562551216184,ຊີ້ນໝູສາມຊັ້ນຕັດເສັ້ນ WF(TS) 500 ກຣາມ,006,ຊີ້ນແພກແບຣນ,11.0,0.0,3.0,0,0,0.0,0.0,0,0,8.0,ແພັກ,48500,388000.0,-,-
94,CP Fresh Shop ດອນໜູນ,01/06/2025,2255121620,8562551216207,ກະດູກຂ້າງໝູຕັດເສັ້ນ WF(TS) 500 ກຣາມ,006,ຊີ້ນແພກແບຣນ,12.0,0.0,4.0,0,0,0.0,0.0,0,0,8.0,ແພັກ,60500,484000.0,-,-
95,CP Fresh Shop ດອນໜູນ,01/06/2025,800000084257,68074943,ຜັກຫົມ 300ກຼາມ,002,ຜັກປອດສານພິດ,0.0,10.0,2.0,0,0,0.0,0.0,0,0,8.0,"ຊນ,ອັນ",4500,36000.0,-,-
96,CP Fresh Shop ດອນໜູນ,01/06/2025,800000084432,8850620888289,ນໍ້າປາ ກາປາມືກຂວດຢາງ700ມລ,010,ເຄື່ອງປຸງ,9.0,0.0,1.0,0,0,0.0,0.0,0,0,8.0,"ຊນ,ອັນ",16663,133304.0,-,-
97,CP Fresh Shop ດອນໜູນ,01/06/2025,800000084494,1234567,ແຈ່ວສຸກີ້ແມ່ທອນ 250g,010,ເຄື່ອງປຸງ,0.0,10.0,2.0,0,0,0.0,0.0,0,0,8.0,"ຊນ,ອັນ",18000,144000.0,-,-
98,CP Fresh Shop ດອນໜູນ,01/06/2025,800000102091,0309202456,ເຕົາຫູ້ໄຂ່ ເກດ Aຖົງ10ອັນ,011,ໄກ່ - ໄຂ່,9.0,0.0,1.0,0,0,0.0,0.0,0,0,8.0,"ຊນ,ອັນ",33000,264000.0,-,-
99,CP Fresh Shop ດອນໜູນ,01/06/2025,800000107414,16092024,ເອິກໄກ່ຖົງໃສ2kg,007,ອາຫານແຊ່ແຂງ,10.0,0.0,2.0,0,0,0.0,0.0,0,0,8.0,"ຊນ,ອັນ",95834,766672.0,-,-
100,CP Fresh Shop ດອນໜູນ,01/06/2025,800000247442,8850718803873,ເລ່ກິ່ນກຸ້ງມັງກອນສະໄປຊີກ່ອງ100g,013,ເຂົ້າໜົມ,9.0,0.0,1.0,0,0,0.0,0.0,0,0,8.0,"ຊນ,ອັນ",28875,231000.0,-,-
101,CP Fresh Shop ດອນໜູນ,01/06/2025,2255121230,9921230,ຊິ້ນໝູບົດປົນມັນໝູ 20%,003,ຊີ້ນສົດ,22.15,0.0,14.58,0,0,0.0,0.0,0,0,7.574,ກິໂລກຣາມ,85000,643790.0,-,-
102,CP Fresh Shop ດອນໜູນ,01/06/2025,800000084273,22668899,ຫົວຫອມບົ່ວແດງ500g,002,ຜັກປອດສານພິດ,8.0,0.0,1.0,0,0,0.0,0.0,0,0,7.0,"ຊນ,ອັນ",6316,44212.0,-,-
103,CP Fresh Shop ດອນໜູນ,01/06/2025,800000084498,6942032700494,ແຈ່ວເສສວນງົວຫອມ150ກຮາມ,010,ເຄື່ອງປຸງ,8.0,0.0,1.0,0,0,0.0,0.0,0,0,7.0,"ຊນ,ອັນ",18875,132125.0,-,-
104,CP Fresh Shop ດອນໜູນ,01/06/2025,800000101917,8851970010771,ຮອດອກPPເຫລືອງໄກ່,007,ອາຫານແຊ່ແຂງ,8.0,0.0,1.0,0,0,0.0,0.0,0,0,7.0,"ຊນ,ອັນ",47700,333900.0,-,-
105,CP Fresh Shop ດອນໜູນ,01/06/2025,800000107050,13092024,ລູກຊີ້ນປາແຫຼມ,007,ອາຫານແຊ່ແຂງ,9.0,0.0,2.0,0,0,0.0,0.0,0,0,7.0,"ຊນ,ອັນ",18900,132300.0,-,-
106,CP Fresh Shop ດອນໜູນ,01/06/2025,2255121539,8562551215392,ໄສ້ຕັນໝູພັນອານາໄມ FREEZE 1000 ກຣາມ,004,ຊີ້ນອານາໄມ,8.0,0.0,1.0,0,0,0.0,0.0,0,0,7.0,ຖົງ,78000,546000.0,-,-
107,CP Fresh Shop ດອນໜູນ,01/06/2025,800000127896,	8858660603039,ມິລິນດາຂຽວ1225ml,009,ເຄື່ອງດື່ມ,8.0,0.0,1.0,0,0,0.0,0.0,0,0,7.0,"ຊນ,ອັນ",16500,115500.0,-,-
108,CP Fresh Shop ດອນໜູນ,01/06/2025,8250L220400G26301,8858984838957,ກຸ້ງປອກເປືອກຜ່າຈົງຫາງ (26/30) 500g,007,ອາຫານແຊ່ແຂງ,8.0,0.0,1.0,0,0,0.0,0.0,0,0,7.0,ແພັກ,110000,770000.0,-,-
109,CP Fresh Shop ດອນໜູນ,01/06/2025,800000084284,8858828509524,ກະແລ້ມເຜືອກ,012,ອາຫານສຳເລັດຮູບ,8.0,0.0,1.0,0,0,0.0,0.0,0,0,7.0,"ຊນ,ອັນ",8000,56000.0,-,-
110,CP Fresh Shop ດອນໜູນ,01/06/2025,800000123523,8850016065003,ລູກຊີ້ນປາມຶກTVT500g,007,ອາຫານແຊ່ແຂງ,8.0,0.0,1.0,0,0,0.0,0.0,0,0,7.0,"ຊນ,ອັນ",55100,385700.0,-,-
111,CP Fresh Shop ດອນໜູນ,01/06/2025,800000130237,8850016634889,ປູອັດເບັນໂຕະ 500g,007,ອາຫານແຊ່ແຂງ,8.0,0.0,2.0,0,0,0.0,0.0,0,0,6.0,"ຊນ,ອັນ",45800,274800.0,-,-
112,CP Fresh Shop ດອນໜູນ,01/06/2025,2210440046,8562104400466,ປີກເຕັມໄກ່ເນື້ອອານາໄມ,014,ໄກ່ແພັກແບັນ,6.83,0.0,1.0,0,0,0.0,0.0,0,0,5.833,ແພັກ,67000,390811.0,-,-
113,CP Fresh Shop ດອນໜູນ,01/06/2025,2220352100,8562203521000,ໄຂ່ໄກ່ແພັກ 10 ຟອງ-ເບີ 0,011,ໄກ່ - ໄຂ່,6.0,0.0,1.0,0,0,0.0,0.0,0,0,5.0,ແພັກ,35000,175000.0,-,-
114,CP Fresh Shop ດອນໜູນ,01/06/2025,800000084158,1234657465557,ຍອດອ່ອນຕາວັນ,005,ຜັກ,-3.0,12.0,4.0,0,0,0.0,0.0,0,0,5.0,"ຊນ,ອັນ",10000,50000.0,-,-
115,CP Fresh Shop ດອນໜູນ,01/06/2025,800000142611,8850016245009,ເຕົ້າ​ຫູ້​ປາTVI 500g,007,ອາຫານແຊ່ແຂງ,6.0,0.0,1.0,0,0,0.0,0.0,0,0,5.0,"ຊນ,ອັນ",42600,213000.0,-,-
116,CP Fresh Shop ດອນໜູນ,01/06/2025,2255121614,8562551216146,ຊີ້ນໝູສາມຊັ້ນສະໄລ້ WF(TS) 500 ກຣາມ,006,ຊີ້ນແພກແບຣນ,12.0,0.0,9.0,0,0,0.0,0.0,0,0,3.0,ແພັກ,52500,157500.0,-,-
117,CP Fresh Shop ດອນໜູນ,01/06/2025,2255120445,8562551204457,ນ້ຳມັນຫມູແພັກແບນ 1000g,010,ເຄື່ອງປຸງ,4.0,0.0,1.0,0,0,0.0,0.0,0,0,3.0,ຕູກ,30998,92994.0,-,-
118,CP Fresh Shop ດອນໜູນ,01/06/2025,2255121206,9921206,ສັນໃນໝູ ,003,ຊີ້ນສົດ,4.32,0.0,2.198,0,0,0.0,0.0,0,0,2.121,ກິໂລກຣາມ,92000,195132.0,-,-
119,CP Fresh Shop ດອນໜູນ,01/06/2025,2255121209,9921209,ຊິ້ນບ່າໄຫລ່ໝູ (ຊິ້ນຂາໜ້າ),003,ຊີ້ນສົດ,11.52,0.0,9.69,0,0,0.0,0.0,0,0,1.832,ກິໂລກຣາມ,85000,155720.0,-,-
120,CP Fresh Shop ດອນໜູນ,01/06/2025,2255121282,9921282,ກະດູກໃບພາຍ,003,ຊີ້ນສົດ,7.07,0.0,5.495,0,0,0.0,0.0,0,0,1.576,ກິໂລກຣາມ,33000,52008.0,-,-
121,CP Fresh Shop ດອນໜູນ,01/06/2025,800000103970,8850144206378,ຄະນໍໄກ່ກ້ອນ 20ກກ,010,ເຄື່ອງປຸງ,2.0,0.0,1.0,0,0,0.0,0.0,0,0,1.0,"ຊນ,ອັນ",4549,4549.0,-,-
122,CP Fresh Shop ດອນໜູນ,01/06/2025,800000237427,6922507825754,ເສັ້ນບູດົງ200g,902,ປະເພດ-ເສັ້ນ,2.0,0.0,1.0,0,0,0.0,0.0,0,0,1.0,"ຊນ,ອັນ",9334,9334.0,-,-
123,CP Fresh Shop ດອນໜູນ,01/06/2025,800000122558,8640314888791,ຍອດຜັກຫົມອອ່ນ,005,ຜັກ,3.0,0.0,2.0,0,0,0.0,0.0,0,0,1.0,"ຊນ,ອັນ",10000,10000.0,-,-
124,CP Fresh Shop ດອນໜູນ,01/06/2025,800000123313,8858660606030,ມິລິນດາແດງສະຕໍເບີລີ1225ml,009,ເຄື່ອງດື່ມ,3.0,0.0,2.0,0,0,0.0,0.0,0,0,1.0,"ຊນ,ອັນ",16500,16500.0,-,-
125,CP Fresh Shop ດອນໜູນ,01/06/2025,2220354302,8850653282238,ໄຂ່ໄກ່ແຕະ 30 ຟອງ ຝາຄອບ-ເບີ 2,011,ໄກ່ - ໄຂ່,4.0,0.0,3.0,0,0,0.0,0.0,0,0,1.0,ແຕະ,75000,75000.0,-,-
126,CP Fresh Shop ດອນໜູນ,01/06/2025,2255121360,8562551213602,ຊີ້ນໝູສາມຊັ້ນສະໄລ້ WRAP FREEZE 500 ກຣາມ,006,ຊີ້ນແພກແບຣນ,0.0,0.0,1.0,0,0,0.0,0.0,0,0,-1.0,"ຊນ,ອັນ",55000,-55000.0,-,-
127,CP Fresh Shop ດອນໜູນ,01/06/2025,11008934,8562203570251,ເຕົາຫູ້ໄຂ່ ເກດ A,012,ອາຫານສຳເລັດຮູບ,19.0,0.0,24.0,0,0,0.0,0.0,0,0,-5.0,"ທ່ອ,ຫຼອດ",3900,-19500.0,-,-
128,CP Fresh Shop ດອນໜູນ,01/06/2025,800000126128,8851727003056,ຄອນເນ່ຖົງ48g,013,ເຂົ້າໜົມ,-4.0,0.0,1.0,0,0,0.0,0.0,0,0,-5.0,"ຊນ,ອັນ",12542,-62710.0,-,-
129,CP Fresh Shop ດອນໜູນ,01/06/2025,800000084374,8851004417200,ເທດໂຕ້ລົດສະລາຍຖົງ42g,013,ເຂົ້າໜົມ,-7.0,0.0,1.0,0,0,0.0,0.0,0,0,-8.0,"ຊນ,ອັນ",8959,-71672.0,-,-
130,CP Fresh Shop ດອນໜູນ,01/06/2025,800000103177,8850153563059,ປາ​ກະ​ປ່ອງສາມ​ແມ່​ຄົວ93g,012,ອາຫານສຳເລັດຮູບ,-20.0,0.0,1.0,0,0,0.0,0.0,0,0,-21.0,"ຊນ,ອັນ",11895,-249795.0,-,-
131,CP Fresh Shop ດອນໜູນ,01/06/2025,800000103650,8857124022089,ເຈ້ຍສິດຊູວິລາເປັນອັນ,909,ຢາສາມັນປະຈໍາບ້ານ,-33.0,0.0,1.0,0,0,0.0,0.0,0,0,-34.0,"ຊນ,ອັນ",8335,-283390.0,-,-
132,CP Fresh Shop ດອນໜູນ,01/06/2025,800000084523,8850403200802,ລ້ອນສາຍຝົນ 70ກຼາມ,008,ເຄື່ອງແຫ້ງ,-38.0,0.0,1.0,0,0,0.0,0.0,0,0,-39.0,"ຊນ,ອັນ",6800,-265200.0,-,-
133,CP Fresh Shop ດອນໜູນ,01/06/2025,800000084527,8850100004994,ໝີ່ໄວໄວຊ່ອງ ລົດດັ້ງເດີມ,008,ເຄື່ອງແຫ້ງ,-38.0,0.0,2.0,0,0,0.0,0.0,0,0,-40.0,"ຊນ,ອັນ",3539,-141560.0,-,-
134,CP Fresh Shop ດອນໜູນ,01/06/2025,800000084194,8851959139714,ນໍ້າທິບກາງ 550ມລ,009,ເຄື່ອງດື່ມ,-55.0,0.0,1.0,0,0,0.0,0.0,0,0,-56.0,"ຊນ,ອັນ",2500,-140000.0,-,-
135,CP Fresh Shop ດອນໜູນ,02/06/2025,800000084409,8850144206392,ຄະນໍກ້ອນລົດໝູ,010,ເຄື່ອງປຸງ,202.0,0.0,1.0,0,0,0.0,0.0,0,0,201.0,"ຊນ,ອັນ",2223,446823.0,-,-
136,CP Fresh Shop ດອນໜູນ,02/06/2025,800000086217,8859730600040,ແຈ່ວເສສວນຍົກໂປ້150g,010,ເຄື່ອງປຸງ,149.0,0.0,3.0,0,0,0.0,0.0,0,0,146.0,"ຊນ,ອັນ",10600,1547600.0,-,-
137,CP Fresh Shop ດອນໜູນ,02/06/2025,800000103166,6975749658666,ເສັ້ນມັນດ້າງແດງ240g,008,ເຄື່ອງແຫ້ງ,117.0,0.0,2.0,0,0,0.0,0.0,0,0,115.0,"ຊນ,ອັນ",10000,1150000.0,-,-
138,CP Fresh Shop ດອນໜູນ,02/06/2025,800000122702,-,ເຕົາຮູ້ແຜ່ນ,008,ເຄື່ອງແຫ້ງ,115.0,0.0,1.0,0,0,0.0,0.0,0,0,114.0,"ຊນ,ອັນ",6475,738150.0,-,-
139,CP Fresh Shop ດອນໜູນ,02/06/2025,800000084456,8857110760155,ພິກໄທປົ່ນ ຈັນທະບູລີ30ກຼາມ,010,ເຄື່ອງປຸງ,95.0,0.0,1.0,0,0,0.0,0.0,0,0,94.0,"ຊນ,ອັນ",2688,252672.0,-,-
140,CP Fresh Shop ດອນໜູນ,02/06/2025,800000102119,8858836201205,ເຫັດເຂັມຖົງຂຽວ,804,ເຫັດ-ສາຫຼ່າຍ,116.0,0.0,23.0,0,0,0.0,0.0,0,0,93.0,"ຊນ,ອັນ",6400,595200.0,-,-
141,CP Fresh Shop ດອນໜູນ,02/06/2025,800000084408,8850144059097,ຄະນໍກ້ອນ ຕົ້ມຍຳ,010,ເຄື່ອງປຸງ,91.0,0.0,3.0,0,0,0.0,0.0,0,0,88.0,"ຊນ,ອັນ",2917,256696.0,-,-
142,CP Fresh Shop ດອນໜູນ,02/06/2025,800000084526,6923647220911,ສາຫຼ່າຍດຳ FUTAL,008,ເຄື່ອງແຫ້ງ,88.0,0.0,1.0,0,0,0.0,0.0,0,0,87.0,"ຊນ,ອັນ",7500,652500.0,-,-
143,CP Fresh Shop ດອນໜູນ,02/06/2025,800000103674,8850144229223,ຄະນໍລົດໝູຖົງ17g,010,ເຄື່ອງປຸງ,87.0,0.0,1.0,0,0,0.0,0.0,0,0,86.0,"ຊນ,ອັນ",2149,184814.0,-,-
144,CP Fresh Shop ດອນໜູນ,02/06/2025,800000084343,8857107981402,ລ້ອນປຽກດອກຝ້າຍ 500ກຼາມ,012,ອາຫານສຳເລັດຮູບ,82.0,0.0,3.0,0,0,0.0,0.0,0,0,79.0,"ຊນ,ອັນ",8500,671500.0,-,-
145,CP Fresh Shop ດອນໜູນ,02/06/2025,800000084293,8850016072506,ປູອັດTVI 250ກຼາມ,007,ອາຫານແຊ່ແຂງ,83.0,0.0,5.0,0,0,0.0,0.0,0,0,78.0,"ຊນ,ອັນ",22175,1729650.0,-,-
146,CP Fresh Shop ດອນໜູນ,02/06/2025,800000107248,8850026209244,ປາກະປ໋ອງແປ 125ກ,008,ເຄື່ອງແຫ້ງ,76.0,0.0,2.0,0,0,0.0,0.0,0,0,74.0,"ຊນ,ອັນ",12480,923520.0,-,-
147,CP Fresh Shop ດອນໜູນ,02/06/2025,800000122680,8859730600408,ຜົ້ງ​ປີງ​ຈີນ100g,010,ເຄື່ອງປຸງ,61.0,0.0,1.0,0,0,0.0,0.0,0,0,60.0,"ຊນ,ອັນ",9231,553860.0,-,-
148,CP Fresh Shop ດອນໜູນ,02/06/2025,800000151045,03012025,ເຫັດຫອມ100g,804,ເຫັດ-ສາຫຼ່າຍ,57.0,0.0,1.0,0,0,0.0,0.0,0,0,56.0,"ຊນ,ອັນ",19400,1086400.0,-,-
149,CP Fresh Shop ດອນໜູນ,02/06/2025,800000103163,6957599502474,ເສັ້ນມັນດ້າງຈຸ່ມເສັ້ນແປ250g,010,ເຄື່ອງປຸງ,49.0,0.0,1.0,0,0,0.0,0.0,0,0,48.0,"ຊນ,ອັນ",15667,752016.0,-,-
150,CP Fresh Shop ດອນໜູນ,02/06/2025,2255120382,8858984833051,ຫມູປີ້ງ 10ໄມ້  550g,012,ອາຫານສຳເລັດຮູບ,52.0,0.0,6.0,0,0,0.0,0.0,0,0,46.0,ແພັກ,47003,2162138.0,-,-
151,CP Fresh Shop ດອນໜູນ,02/06/2025,800000147726,8850250007340,ແປ້ງນົວກາຖ້ວຍ 250g,010,ເຄື່ອງປຸງ,45.0,0.0,1.0,0,0,0.0,0.0,0,0,44.0,"ຊນ,ອັນ",15844,697136.0,-,-
152,CP Fresh Shop ດອນໜູນ,02/06/2025,800000106975,8859228200653,SunValleyນັກເກັດໄກ່ 1kg,007,ອາຫານແຊ່ແຂງ,42.0,0.0,1.0,0,0,0.0,0.0,0,0,41.0,"ຊນ,ອັນ",75800,3107800.0,-,-
153,CP Fresh Shop ດອນໜູນ,02/06/2025,800000084369,8852014020572,pfpເຕົ້າຫູ້ປາລູກເຕົາ 500g,007,ອາຫານແຊ່ແຂງ,43.0,0.0,3.0,0,0,0.0,0.0,0,0,40.0,"ຊນ,ອັນ",33200,1328000.0,-,-
154,CP Fresh Shop ດອນໜູນ,02/06/2025,800000199229,8850624395202,ກາໂຕະລົດສະຕໍເບີລີ320ml,009,ເຄື່ອງດື່ມ,41.0,0.0,1.0,0,0,0.0,0.0,0,0,40.0,"ຊນ,ອັນ",5019,200760.0,-,-
155,CP Fresh Shop ດອນໜູນ,02/06/2025,800000101352,8852014085144,PFP ເຕົ້າຮູ້ຊີດ500g,007,ອາຫານແຊ່ແຂງ,41.0,0.0,1.0,0,0,0.0,0.0,0,0,40.0,"ຊນ,ອັນ",48350,1934000.0,-,-
156,CP Fresh Shop ດອນໜູນ,02/06/2025,800000084459,8854334002498,ຟ້າໄທນໍ້າໃສ 350ມລ,010,ເຄື່ອງປຸງ,41.0,0.0,3.0,0,0,0.0,0.0,0,0,38.0,"ຊນ,ອັນ",14513,551494.0,-,-
157,CP Fresh Shop ດອນໜູນ,02/06/2025,800000084320,8852375210117,ກະປິຫມາກນາວ 200ກຼາມ,012,ອາຫານສຳເລັດຮູບ,35.0,0.0,1.0,0,0,0.0,0.0,0,0,34.0,"ຊນ,ອັນ",17067,580278.0,-,-
158,CP Fresh Shop ດອນໜູນ,02/06/2025,800000122561,6935283420020,ເສັ້ນເສສວນມັດ500g,008,ເຄື່ອງແຫ້ງ,34.0,0.0,1.0,0,0,0.0,0.0,0,0,33.0,"ຊນ,ອັນ",20000,660000.0,-,-
159,CP Fresh Shop ດອນໜູນ,02/06/2025,800000084310,-,ແຈ່ວດາດໂຕໝູ (ໃຫຍ່),801,ນໍ້າແຈ່ວ,48.0,0.0,16.0,0,0,0.0,0.0,0,0,32.0,"ຊນ,ອັນ",27000,864000.0,-,-
160,CP Fresh Shop ດອນໜູນ,02/06/2025,800000107977,8851988005233,AROເນື້ອປາດໍລີ້ສະໄລ່,007,ອາຫານແຊ່ແຂງ,13.0,20.0,1.0,0,0,0.0,0.0,0,0,32.0,"ຊນ,ອັນ",59500,1904000.0,-,-
161,CP Fresh Shop ດອນໜູນ,02/06/2025,800000101892,774754335558288,ແຈ່ວດາດໂຕໝູ (ນ້ອຍ),801,ນໍ້າແຈ່ວ,34.0,0.0,3.0,0,0,0.0,0.0,0,0,31.0,"ຊນ,ອັນ",15000,465000.0,-,-
162,CP Fresh Shop ດອນໜູນ,02/06/2025,800000084234,13052025,ຫົວກະທຽມ500g,002,ຜັກປອດສານພິດ,32.0,0.0,2.0,0,0,0.0,0.0,0,0,30.0,"ຊນ,ອັນ",13847,415410.0,-,-
163,CP Fresh Shop ດອນໜູນ,02/06/2025,800000101360,8850016075002,ປູອັດTVI500g,007,ອາຫານແຊ່ແຂງ,31.0,0.0,1.0,0,0,0.0,0.0,0,0,30.0,"ຊນ,ອັນ",44200,1326000.0,-,-
164,CP Fresh Shop ດອນໜູນ,02/06/2025,800000084503,8850464000267,ແປ້ງນົວ250ກຮາມ,010,ເຄື່ອງປຸງ,30.0,0.0,1.0,0,0,0.0,0.0,0,0,29.0,"ຊນ,ອັນ",14577,422733.0,-,-
165,CP Fresh Shop ດອນໜູນ,02/06/2025,800000109612,6956367338680,ເກັກຮວຍປ່ອງແດງ,009,ເຄື່ອງດື່ມ,30.0,0.0,1.0,0,0,0.0,0.0,0,0,29.0,"ຊນ,ອັນ",9167,265843.0,-,-
166,CP Fresh Shop ດອນໜູນ,02/06/2025,800000143078,1234657468886,Mfoodແຈ່ວຊີຟູດ,801,ນໍ້າແຈ່ວ,32.0,0.0,3.0,0,0,0.0,0.0,0,0,29.0,"ຊນ,ອັນ",17000,493000.0,-,-
167,CP Fresh Shop ດອນໜູນ,02/06/2025,800000084219,20210008,NVນົມສະໄລ້A300ກຼາມ,007,ອາຫານແຊ່ແຂງ,33.0,0.0,6.0,0,0,0.0,0.0,0,0,27.0,"ຊນ,ອັນ",31500,850500.0,-,-
168,CP Fresh Shop ດອນໜູນ,02/06/2025,800000084418,8850038400011,ຊອດຫອຍແມ່ຄົວ 150 ມລ,010,ເຄື່ອງປຸງ,28.0,0.0,1.0,0,0,0.0,0.0,0,0,27.0,"ຊນ,ອັນ",14513,391851.0,-,-
169,CP Fresh Shop ດອນໜູນ,02/06/2025,2255120402,8858984833075,ໝູນຸ້ມໝັກພິກໄທດຳ 500g,006,ຊີ້ນແພກແບຣນ,27.0,0.0,1.0,0,0,0.0,0.0,0,0,26.0,ແພັກ,34001,884026.0,-,-
170,CP Fresh Shop ດອນໜູນ,02/06/2025,800000155537,6974343132305,ໄສ້ກອກລົດໄຟ700g,007,ອາຫານແຊ່ແຂງ,26.0,0.0,1.0,0,0,0.0,0.0,0,0,25.0,"ຊນ,ອັນ",46000,1150000.0,-,-
171,CP Fresh Shop ດອນໜູນ,02/06/2025,800000212436,8850250010937,ລົດດີຜົງລົດໝູ70g,010,ເຄື່ອງປຸງ,26.0,0.0,1.0,0,0,0.0,0.0,0,0,25.0,"ຊນ,ອັນ",6938,173450.0,-,-
172,CP Fresh Shop ດອນໜູນ,02/06/2025,26020202,8851425210022,ໄກ່ຈໍ້ 500 ກັມ,012,ອາຫານສຳເລັດຮູບ,25.0,0.0,1.0,0,0,0.0,0.0,0,0,24.0,ຖົງ,58003,1392072.0,-,-
173,CP Fresh Shop ດອນໜູນ,02/06/2025,800000084247,25667751,ຜັກບົ້ງ 300ກຼາມ,002,ຜັກປອດສານພິດ,28.0,0.0,5.0,0,0,0.0,0.0,0,0,23.0,"ຊນ,ອັນ",3462,79626.0,-,-
174,CP Fresh Shop ດອນໜູນ,02/06/2025,800000101381,20210009,NVເສືອຮ້ອງໄຫ້ແພັກສະໄລ 300g,007,ອາຫານແຊ່ແຂງ,28.0,0.0,5.0,0,0,0.0,0.0,0,0,23.0,"ຊນ,ອັນ",46500,1069500.0,-,-
175,CP Fresh Shop ດອນໜູນ,02/06/2025,2255121615,8562551216153,ຊີ້ນສັນຄໍໝູສະໄລ້ WF(TS) 500 ກຣາມ,006,ຊີ້ນແພກແບຣນ,33.0,0.0,10.0,0,0,0.0,0.0,0,0,23.0,ແພັກ,54000,1242000.0,-,-
176,CP Fresh Shop ດອນໜູນ,02/06/2025,800000147713,8852199150163,ປາເສັ້ນຈັບໂບ້ລົດບາບິຄິວ,013,ເຂົ້າໜົມ,24.0,0.0,1.0,0,0,0.0,0.0,0,0,23.0,"ຊນ,ອັນ",12900,296700.0,-,-
177,CP Fresh Shop ດອນໜູນ,02/06/2025,800000084398,2050000000126,ປາໄຂ່ 500 ກຼາມ,007,ອາຫານແຊ່ແຂງ,24.0,0.0,2.0,0,0,0.0,0.0,0,0,22.0,"ຊນ,ອັນ",36000,792000.0,-,-
178,CP Fresh Shop ດອນໜູນ,02/06/2025,2255120443,8858984833372,ລູກຊີ້ນເອັນ 500g,012,ອາຫານສຳເລັດຮູບ,23.0,0.0,1.0,0,0,0.0,0.0,0,0,22.0,ແພັກ,25003,550066.0,-,-
179,CP Fresh Shop ດອນໜູນ,02/06/2025,2255121487,8562551214876,ສັນຄໍໝູສະໄລ້ WARP FREEZE 250 ກຣາມ,006,ຊີ້ນແພກແບຣນ,26.0,0.0,4.0,0,0,0.0,0.0,0,0,22.0,ແພັກ,35500,781000.0,-,-
180,CP Fresh Shop ດອນໜູນ,02/06/2025,800000190860,8856843053442,ມັນຝຮັ່ງຫຍັກເອັກຕ້າ1kg,007,ອາຫານແຊ່ແຂງ,25.0,0.0,3.0,0,0,0.0,0.0,0,0,22.0,"ຊນ,ອັນ",39700,873400.0,-,-
181,CP Fresh Shop ດອນໜູນ,02/06/2025,800000107241,8887155055299,Orchid ນ້ຳ​ມັນ​ຫວຽດ 2L,010,ເຄື່ອງປຸງ,23.0,0.0,1.0,0,0,0.0,0.0,0,0,22.0,"ຊນ,ອັນ",64167,1411674.0,-,-
182,CP Fresh Shop ດອນໜູນ,02/06/2025,800000084537,6953150185001,ເຫັດຫິມະ 200g,804,ເຫັດ-ສາຫຼ່າຍ,24.0,0.0,3.0,0,0,0.0,0.0,0,0,21.0,"ຊນ,ອັນ",5200,109200.0,-,-
183,CP Fresh Shop ດອນໜູນ,02/06/2025,2255121205,9921205,ສັນນອກໝູ,003,ຊີ້ນສົດ,31.48,0.0,11.294,0,0,0.0,0.0,0,0,20.181,ກິໂລກຣາມ,87000,1755747.0,-,-
184,CP Fresh Shop ດອນໜູນ,02/06/2025,800000107280,8850725141012,ນ້ຳຕານແດງ1kg,010,ເຄື່ອງປຸງ,20.0,0.0,1.0,0,0,0.0,0.0,0,0,19.0,"ຊນ,ອັນ",17600,334400.0,-,-
185,CP Fresh Shop ດອນໜູນ,02/06/2025,800000234450,04292025,ສະໂພກໄກ່ຖົງ2kg,007,ອາຫານແຊ່ແຂງ,7.0,12.0,1.0,0,0,0.0,0.0,0,0,18.0,"ຊນ,ອັນ",102334,1842012.0,-,-
186,CP Fresh Shop ດອນໜູນ,02/06/2025,23003925,8935319710895,ນັກເກັດດາວ 300g,012,ອາຫານສຳເລັດຮູບ,19.0,0.0,1.0,0,0,0.0,0.0,0,0,18.0,ແພັກ,49005,882090.0,-,-
187,CP Fresh Shop ດອນໜູນ,02/06/2025,800000252212,6926925000977,ເອິກເປັດລົມຄວນ1kg,007,ອາຫານແຊ່ແຂງ,19.0,0.0,1.0,0,0,0.0,0.0,0,0,18.0,"ຊນ,ອັນ",50500,909000.0,-,-
188,CP Fresh Shop ດອນໜູນ,02/06/2025,800000103617,9985612345,ຜັກກາດຂາວ,002,ຜັກປອດສານພິດ,21.32,0.0,3.896,0,0,0.0,0.0,0,0,17.427,ກິໂລກຣາມ,10667,185893.81,-,-
189,CP Fresh Shop ດອນໜູນ,02/06/2025,2255121521,9921521,ຕີນໝູຕັດ,003,ຊີ້ນສົດ,30.22,0.0,13.008,0,0,0.0,0.0,0,0,17.207,ກິໂລກຣາມ,42000,722694.0,-,-
